,,MUNICÍPIO DE PARANAVAÍ,,,,,,,,,,,
,,Prestação de Contas,,,,,,,,,,,
,,"IEGM - Ações e Metas, Programas e Indicadores",,,,,,,,,,,
,,PPA: 2026 - 2029 LDO: 2026,,,,,,,,,,,
Ações e Metas,,,,,,,,,,,,,
Código Programa,Código da Ação,,,Descrição,,Descrição da Meta,Unidade Medida,Meta Física Estimada,Meta Física Alcançada,Dotação Final,,,Valor Liquidado
0014,2400,,,CINDEPAR - CONSÓRCIO PÚBLICO INTERMUNICIPAL DE INOVOÇÃO,,Outros Produtos,Outras Unidades e Medidas,10.0000,0,"610.000,00",,,"0,00"
0015,2080,,,Atividades da Diretoria de Trânsito,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,3993","3.772.394,33",,,"1.506.425,24"
0015,2085,,,Atividades Guarda Municipal,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,4934","7.534.000,00",,,"3.717.220,06"
0015,2086,,,Atividades de Patrulhamento - FUMTRAN,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4429","13.498.000,00",,,"5.978.790,18"
0016,2160,,,Atividades de Turismo,,Pessoas Atendidas,Pessoas,1.0000,0,"53.000,00",,,"0,00"
0017,6609,,,Combate a Deficiência Nutricional Infantil,,Crianças Atendidas,Pessoas,30.0000,"9,4205","750.000,00",,,"235.512,00"
0018,2614,,,Programa Água Solidária,,Pessoas Atendidas,Pessoas,20.0000,"13,5328","402.000,00",,,"272.008,29"
0019,2102,,,Atividades de Programas e Projetos Habitacionais,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,0,"62.000,00",,,"0,00"
0020,2104,,,Programa Construsocial,,Pessoas Atendidas,Pessoas,20.0000,0,"156.000,00",,,"0,00"
0021,2875,,,Atividades do Fundo Municipal de Apoio Esporte Amador,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,191","762.002,53",,,"145.535,30"
0022,2455,,,FUNDO ROTATIVO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO,,Apoio Administrativo,Outras Unidades e Medidas,1.0000,"0,4383","2.380.000,00",,,"1.043.112,30"
0023,2566,,,Programa de Pacificação Restaurativa,,Outros Produtos,Outras Unidades e Medidas,1.0000,"0,375","124.000,00",,,"46.500,00"
9999,9999,,,Reserva de Contingência,,Outros Produtos,Outras Unidades e Medidas,1.0000,0,"1.000.000,00",,,"0,00"
Programas e indicadores,,,,,,,,,,,,,
Código Programa,Descrição,,,,Descrição Indicador,,,,,Valor Estimado do Indicador,,,Valor Alcançado do Indicador
